external_id,rating,content,text_indobert,text_indobert_slang,initial_sentiment,final_sentiment,true_label,predicted_label,prob_negative,prob_neutral,prob_positive,confidence
2fa75455-484b-49ac-80df-24481a802f70,2,"lagu bagus,tapi banyak iklan dan ada jelajahi premium yang agak mengganggu dan saat jelajahi premium kayak masa jadi dengerin lagi nya agak kurang bebas","lagu bagus,tapi banyak iklan dan ada jelajahi premium yang agak mengganggu dan saat jelajahi premium kayak masa jadi dengerin lagi nya agak kurang bebas","lagu bagus,tetapi banyak iklan dan ada jelajahi premium yang agak mengganggu dan saat jelajahi premium seperti masa jadi mendengar lagi nya agak kurang bebas",Negative,Negative,Negative,Positive,0.018552,0.013792975,0.967655,0.967655
b3ea2fb3-db38-409f-ba26-e373ecbff00e,3,Mantaap!,Mantaap!,mantap!,Neutral,Neutral,Neutral,Positive,0.02104164,0.045990292,0.9329681,0.9329681
13dadb6d-36e3-4cb1-b736-5836891ab146,4,sekarang banyak iklan nyaa😔,sekarang banyak iklan nyaa😔,sekarang banyak iklan nyaa😔,Positive,Positive,Positive,Negative,0.8316177,0.0028225344,0.16555968,0.8316177
394e3a4c-145d-46a4-953f-21efa10ef2fe,4,permisi kak ini iklannya emang iklan apa musik ya lama amat,permisi kak ini iklannya emang iklan apa musik ya lama amat,permisi kak ini iklannya memang iklan apa musik ya lama sangat,Positive,Positive,Positive,Negative,0.8806076,0.011568349,0.10782415,0.8806076
cba273a3-8641-495d-93be-bf2976d2094c,2,Tolong yah kalau mau streaming musik jangan ngambil kuota gratis aja tar apk nya banyak yang download ouh ok,Tolong yah kalau mau streaming musik jangan ngambil kuota gratis aja tar apk nya banyak yang download ouh ok,Tolong yah kalau ingin streaming musik jangan ngambil kuota gratis saja tar aplikasi nya banyak yang unduh ouh oke,Negative,Negative,Negative,Neutral,0.054528013,0.91581017,0.029661765,0.91581017
0caa3b80-59c2-4b3f-9453-69ea5ef71a6e,3,knp sih kalau dowload pasti lama,knp sih kalau dowload pasti lama,kenapa sih kalau dowload pasti lama,Neutral,Neutral,Neutral,Negative,0.48747623,0.44373795,0.06878581,0.48747623
b555b85a-437b-4f98-a8cb-ecabd62c9dbc,2,harus bayar,harus bayar,harus membayar,Negative,Negative,Negative,Neutral,0.34927267,0.5767878,0.07393953,0.5767878
7438d70e-530c-408a-ab0e-7e774e61e154,1,Menurutku terlalu pelit kalo member gratis cuma bisa 6x pemutaran per jamnya,Menurutku terlalu pelit kalo member gratis cuma bisa 6x pemutaran per jamnya,Menurutku terlalu pelit kalau member gratis cuma bisa 6x pemutaran per jamnya,Negative,Negative,Negative,Neutral,0.3962075,0.5630137,0.04077874,0.5630137
0a78b3b2-9192-412f-84e3-97e21e00c110,1,Bagusss sekalii,Bagusss sekalii,Bagusss sekalii,Negative,Negative,Negative,Positive,0.03981305,0.11285416,0.8473328,0.8473328
821baccf-f926-40d7-8c91-1bb26b50ccc5,4,tapi kok yang aku harus bayar yah😭,tapi kok yang aku harus bayar yah😭,tetapi kok yang saya harus membayar yah😭,Positive,Positive,Positive,Neutral,0.17570142,0.63740164,0.18689689,0.63740164
79f31287-0711-495f-8978-e4810d161ca3,1,karna ada iklan,karna ada iklan,karena ada iklan,Negative,Negative,Negative,Positive,0.34691766,0.008007227,0.6450752,0.6450752
17443496-c8c8-4038-90e9-f5bd5da9d25a,3,Seneng tapi kadang kadang eror,Seneng tapi kadang kadang eror,Seneng tetapi kadang kadang error,Neutral,Neutral,Neutral,Positive,0.06120979,0.17351635,0.76527387,0.76527387
562b11fb-dbbd-460c-abc9-58e1a02d3c92,3,MAKSA BUAT PREMIUM.,MAKSA BUAT PREMIUM.,paksa BUAT PREMIUM.,Neutral,Neutral,Neutral,Negative,0.9639553,0.018324023,0.01772067,0.9639553
8bdaabdf-c8ae-44d3-894b-b257d37ac506,4,Y Lyl mo di . .. . .. .. .. .. .. . . . . . . . . . .,Y Lyl mo di . .. . .. .. .. .. .. . . . . . . . . . .,Y Lyl mo di . .. . .. .. .. .. .. . . . . . . . . . .,Positive,Positive,Positive,Neutral,0.12876101,0.75380856,0.11743046,0.75380856
d958d4a1-5300-4334-850a-774feedcb2b1,3,Nice,Nice,bagus,Neutral,Neutral,Neutral,Positive,0.03597732,0.20682818,0.7571945,0.7571945
4d871dd2-81f2-45fc-b02d-9126b7791233,4,Iklannya terlalu banyak,Iklannya terlalu banyak,Iklannya terlalu banyak,Positive,Positive,Positive,Negative,0.80228734,0.108327076,0.08938565,0.80228734
397b7fb0-a7a3-47ef-a1b3-0ce7523785e5,3,Spotify bagus banyak lagu tapi kebanyakan ikalan kurang suka sama iklan nya...,Spotify bagus banyak lagu tapi kebanyakan ikalan kurang suka sama iklan nya...,Spotify bagus banyak lagu tetapi kebanyakan ikalan kurang suka sama iklan nya...,Neutral,Neutral,Neutral,Positive,0.1456148,0.21879414,0.6355911,0.6355911
0e666e2e-3990-45ac-acee-f20d29f006e7,2,"Bete biasa ngemusik aman aman saja, sekarang mah mati mulu risi jadinya, coba atuh biar enak lgi denger lagunya, udah seminggu kurang😒😞","Bete biasa ngemusik aman aman saja, sekarang mah mati mulu risi jadinya, coba atuh biar enak lgi denger lagunya, udah seminggu kurang😒😞","kesal biasa ngemusik aman aman saja, sekarang mah mati mulu risi sehingga, mencoba atuh biar enak lagi mendengar lagunya, sudah seminggu kurang😒😞",Negative,Negative,Negative,Neutral,0.2807539,0.6644185,0.054827597,0.6644185
24b2febe-c151-4d5d-a365-cf4028178e4e,2,"Sportify muda di akses , dan sound nya bersih di dengar. Ok tks sportify","Sportify muda di akses , dan sound nya bersih di dengar. Ok tks sportify","Sportify muda di akses , dan suara nya bersih di dengar. oke tks sportify",Negative,Negative,Negative,Positive,0.0579545,0.10436661,0.8376789,0.8376789
8730755b-dc99-4538-8db8-17652e183dd1,3,oke deh makasih banyak ya buat kamu yang paling sering banget bikin gue ketawa bareng sama semua orang bisa berubah jadi lebih baik lagi nanti kita harus bilang ke dia ya kalo mau beli tiket konser gratis biaya perawatan tapi kok bisa rusak nih di twitter tapi kok bisa ya kalo gue punya salah sama siapa yang menang siapa yang bilang kalo mau beli dompet kosong tapi kok maju terus pantang menyerah tapi cuma buat kamu masih di kantor jam setengah ya ampun makasih ya allah amin semoga bisa aja,oke deh makasih banyak ya buat kamu yang paling sering banget bikin gue ketawa bareng sama semua orang bisa berubah jadi lebih baik lagi nanti kita harus bilang ke dia ya kalo mau beli tiket konser gratis biaya perawatan tapi kok bisa rusak nih di twitter tapi kok bisa ya kalo gue punya salah sama siapa yang menang siapa yang bilang kalo mau beli dompet kosong tapi kok maju terus pantang menyerah tapi cuma buat kamu masih di kantor jam setengah ya ampun makasih ya allah amin semoga bisa aja,oke sudah terima kasih banyak ya buat kamu yang paling sering banget bikin saya ketawa bersama sama semua orang bisa berubah jadi lebih baik lagi nanti kita harus berkata ke dia ya kalau ingin membeli tiket konser gratis biaya perawatan tetapi kok bisa rusak ini di twitter tetapi kok bisa ya kalau saya punya salah sama siapa yang menang siapa yang berkata kalau ingin membeli dompet kosong tetapi kok maju terus-menerus pantang menyerah tetapi cuma buat kamu masih di kantor sesi musik setengah ya ampun terima kasih ya allah amin semoga bisa saja,Neutral,Neutral,Neutral,Positive,0.022399161,0.028849011,0.94875187,0.94875187
8164ac42-16bb-4671-9b93-6ac94e7df9aa,1,ngatur banget dah,ngatur banget dah,ngatur banget sudah,Negative,Negative,Negative,Positive,0.13561155,0.1522791,0.7121094,0.7121094
3479b436-3181-446b-96e2-be186ae62301,4,lumayan lh,lumayan lh,cukup baik lh,Positive,Positive,Positive,Neutral,0.031651188,0.91400766,0.05434119,0.91400766
eb44385e-273c-44ef-8450-24f8296eec35,3,"Aku gk bs download kenapa ya pdhl sinyal kenceng, memory banyak","Aku gk bs download kenapa ya pdhl sinyal kenceng, memory banyak","saya tidak bisa unduh kenapa ya padahal sinyal kenceng, memori banyak",Neutral,Neutral,Neutral,Negative,0.7241121,0.2438781,0.032009847,0.7241121
86ffb387-da8c-44ca-9903-04d7d25bd153,2,Cukup bagus,Cukup bagus,Cukup bagus,Negative,Negative,Negative,Positive,0.1612903,0.11364474,0.72506493,0.72506493
0724e5a7-d492-44e1-9bd0-3259cc5bbf72,2,Tolong perbaiki sedikit ini kenapa Spotify saya sedang offline,Tolong perbaiki sedikit ini kenapa Spotify saya sedang offline,Tolong perbaiki sedikit ini kenapa Spotify saya sedang offline,Negative,Negative,Negative,Neutral,0.22500412,0.66017824,0.11481766,0.66017824
1229440f-ec21-4451-8691-71fb55637321,3,Sporti sangat enak di pakay karna bisa sambil bukak aplikasi lain,Sporti sangat enak di pakay karna bisa sambil bukak aplikasi lain,Sporti sangat enak di pakay karena bisa sambil buka aplikasi lain,Neutral,Neutral,Neutral,Positive,0.06493039,0.35724592,0.5778237,0.5778237
ffe36389-5805-40b0-952f-11ea96a8765f,3,pen beli paketan yg untuk 1 Minggu udh bayar ke dana smpe 2 x tapi pas udh di bayar ternyata ada kesalahan dari pihak Spotify aneh bgt mana uang di dana udh ketarik apa karna cmn paketan untuk 1 Minggu jdi ga masuk gmn si apk ini walau harga ga seberapa kan ttp aja harus sesuai dengan keinginan dan kebutuhan konsumen parahhh!!!!!,pen beli paketan yg untuk 1 Minggu udh bayar ke dana smpe 2 x tapi pas udh di bayar ternyata ada kesalahan dari pihak Spotify aneh bgt mana uang di dana udh ketarik apa karna cmn paketan untuk 1 Minggu jdi ga masuk gmn si apk ini walau harga ga seberapa kan ttp aja harus sesuai dengan keinginan dan kebutuhan konsumen parahhh!!!!!,pen membeli paketan yang untuk 1 Minggu sudah membayar ke dana sampai 2 x tetapi pas sudah di membayar ternyata ada kesalahan dari pihak Spotify aneh banget dimana uang di dana sudah ketarik apa karena cmn paketan untuk 1 Minggu jadi tidak masuk bagaimana si aplikasi ini meskipun harga tidak seberapa kan ttp saja harus sesuai dengan keinginan dan kebutuhan konsumen parahhh!!!!!,Neutral,Neutral,Neutral,Negative,0.9651815,0.019248527,0.015569998,0.9651815
15b76449-4d6b-4fac-ba98-02cf58309a96,2,"Overall, aplikasi kalian bagus, the audio is clear dan banyak pilihan lagu. I don't know about your financial situation, tapi makin lama, makin banyak yang berbayar. I don't really mind the ads, but now I can't even pick the specific song I want to hear? Seriously? I'm starting to enjoy it less, and honestly, I’m losing interest.","Overall, aplikasi kalian bagus, the audio is clear dan banyak pilihan lagu. I don't know about your financial situation, tapi makin lama, makin banyak yang berbayar. I don't really mind the ads, but now I can't even pick the specific song I want to hear? Seriously? I'm starting to enjoy it less, and honestly, I’m losing interest.","Overall, aplikasi kalian bagus, the audio is jelas dan banyak pilihan lagu. I jangan know about your financial situation, tetapi semakin lama, semakin banyak yang berbayar. I jangan really mind the iklan, but now I tidak bisa bahkan pick the specific lagu I ingin to hear? Seriously? I'm starting to menikmati it less, and honestly, I’m losing interest.",Negative,Negative,Negative,Neutral,0.21913722,0.51623404,0.26462874,0.51623404
c7aca70f-be65-44ac-83bf-88853d952e90,4,Semua isinya padat sesuai keinginan,Semua isinya padat sesuai keinginan,Semua isinya padat sesuai keinginan,Positive,Positive,Positive,Neutral,0.22166577,0.71892893,0.059405312,0.71892893
b0abc1c8-1386-42e4-9cd2-f19d259fb47f,3,Gatau bejir amat nga bisa muter musik. Puter musik malah keputer musik yang lain kan anji9.mana di suruh buat pake yang premium ini mah maksa namanya,Gatau bejir amat nga bisa muter musik. Puter musik malah keputer musik yang lain kan anji9.mana di suruh buat pake yang premium ini mah maksa namanya,Gatau bejir sangat nga bisa memutar musik. putar musik malahan keputer musik yang lain kan anji9.dimana di suruh buat memakai yang premium ini mah paksa namanya,Neutral,Neutral,Neutral,Negative,0.9300714,0.061904445,0.008024057,0.9300714
bb109070-38ed-4981-9881-1277cb1bca29,1,Dipaksa beli premium kesel gua,Dipaksa beli premium kesel gua,Dipaksa membeli premium kesal gua,Negative,Negative,Negative,Neutral,0.09108833,0.8812988,0.02761291,0.8812988
00aef74f-7ed4-44e7-8711-d6b72c6b32c5,4,aplikasi kikir mau milih lagu aja harus bayar,aplikasi kikir mau milih lagu aja harus bayar,aplikasi kikir ingin milih lagu saja harus membayar,Positive,Positive,Positive,Negative,0.96960306,0.020845754,0.009551153,0.96960306
3757034a-3dda-411e-a1a9-0c32fe3632ae,3,good,good,bagus,Neutral,Neutral,Neutral,Positive,0.03597732,0.20682818,0.7571945,0.7571945
aba51d25-a4b9-4951-ab28-bc78db3d0fa0,3,"Sangat cocok aplikasi ini , mantul & ok banget","Sangat cocok aplikasi ini , mantul & ok banget","Sangat cocok aplikasi ini , mantap betul & oke banget",Neutral,Neutral,Neutral,Positive,0.115366176,0.055241756,0.82939214,0.82939214
e53f79de-e2c9-4609-93bd-6c4a0a6adde5,3,serba ada,serba ada,serba ada,Neutral,Neutral,Neutral,Positive,0.31871456,0.17080879,0.5104766,0.5104766
c1073a9b-22d7-4425-8d96-c32967a08257,2,"buat variasi lagunya hampir lengkap, cuma di beberapa lagu kok gak bisa terkihat liriknya ya?","buat variasi lagunya hampir lengkap, cuma di beberapa lagu kok gak bisa terkihat liriknya ya?","buat variasi lagunya hampir lengkap, cuma di beberapa lagu kok tidak bisa terkihat liriknya ya?",Negative,Negative,Negative,Neutral,0.08205982,0.7629289,0.15501124,0.7629289
cc138944-e567-452e-b2cd-27ab9c33ab53,2,Pemakaiannya ribet ribet ribet,Pemakaiannya ribet ribet ribet,Pemakaiannya rumit rumit rumit,Negative,Negative,Negative,Neutral,0.3107284,0.6660526,0.023218967,0.6660526
16ceb0fe-58ab-43ba-b606-d7cd00e198e0,1,Katanya gratis.🗿,Katanya gratis.🗿,Katanya gratis.🗿,Negative,Negative,Negative,Neutral,0.10060039,0.74242526,0.15697442,0.74242526
4a72eda0-f8d0-426d-a3b9-22bdbec50382,3,apalah apa apa hatus premium,apalah apa apa hatus premium,apalah apa apa hatus premium,Neutral,Neutral,Neutral,Negative,0.8317407,0.102157675,0.06610163,0.8317407
4e255039-fe07-4183-8c1d-06cbcc9bf5b3,2,Lumayan..bagus,Lumayan..bagus,cukup baik..bagus,Negative,Negative,Negative,Neutral,0.025947668,0.49963215,0.47442025,0.49963215
49ac4d20-fc1d-4486-8f05-4254064c76c7,4,sering tiba-tiba ganti sendiri lagunya,sering tiba-tiba ganti sendiri lagunya,sering tiba-tiba ganti sendiri lagunya,Positive,Positive,Positive,Negative,0.49630204,0.4041816,0.09951642,0.49630204
c21b7aba-5fc2-456e-8a84-5914669145eb,1,"udah bagus, jangan di update lagi, saya malas harus update Mulu","udah bagus, jangan di update lagi, saya malas harus update Mulu","sudah bagus, jangan di terbaru lagi, saya malas harus terbaru Mulu",Negative,Negative,Negative,Positive,0.2604236,0.06513102,0.67444533,0.67444533
7fbc5003-ac1e-4321-8280-38aff8500b0f,2,"Gue cuman minta saran perbaiki koneksi!! Gue user premium tadinya. Cuman capek ga ada perubahan, tetep lemot buat denger lagu, padahal buka aplikasi lain lancar total, sedangkan pas buka spotify kadang suka ada tulisan ga ada koneksi internet. Gue coba close spotify, malah baru ke putar lagunya. Sering bgt ngalamin kaya begitu. Inget sebelah juga udah ada streaming music. jujur aja gue suka spotify yg anak muda bgt tampilannya, tp kalo ga ada perubahan. Skip. Makasih semoga di dengar!!","Gue cuman minta saran perbaiki koneksi!! Gue user premium tadinya. Cuman capek ga ada perubahan, tetep lemot buat denger lagu, padahal buka aplikasi lain lancar total, sedangkan pas buka spotify kadang suka ada tulisan ga ada koneksi internet. Gue coba close spotify, malah baru ke putar lagunya. Sering bgt ngalamin kaya begitu. Inget sebelah juga udah ada streaming music. jujur aja gue suka spotify yg anak muda bgt tampilannya, tp kalo ga ada perubahan. Skip. Makasih semoga di dengar!!","saya cuman meminta saran perbaiki koneksi!! saya pengguna premium tadinya. Cuman lelah tidak ada perubahan, tetep lambat buat mendengar lagu, padahal buka aplikasi lain lancar total, sedangkan pas buka spotify kadang suka ada tulisan tidak ada koneksi internet. saya mencoba close spotify, malahan baru ke putar lagunya. Sering banget ngalamin kaya begitu. Inget sebelah juga sudah ada streaming musik. jujur saja saya suka spotify yang anak muda banget tampilannya, tapi kalau tidak ada perubahan. lewati. terima kasih semoga di dengar!!",Negative,Negative,Negative,Positive,0.19490473,0.35493532,0.45016,0.45016
4ae467fd-d2c1-4135-9ea1-263fb10c10a1,2,cuman lebih sedikit iklannya bisa,cuman lebih sedikit iklannya bisa,cuman lebih sedikit iklannya bisa,Negative,Negative,Negative,Positive,0.01223774,0.01938464,0.96837765,0.96837765
7e4ff511-5a41-4528-beee-d5285d39cc02,3,lagu dangdut enk di dengar,lagu dangdut enk di dengar,lagu dangdut enk di dengar,Neutral,Neutral,Neutral,Positive,0.0044045914,0.00599347,0.9896019,0.9896019
cf971b2c-5322-43f8-b2b9-9cc5cadffb9b,4,spotify selalu memaksa saya untuk premium,spotify selalu memaksa saya untuk premium,spotify selalu memaksa saya untuk premium,Positive,Positive,Positive,Negative,0.86644447,0.10420922,0.029346239,0.86644447
241228e0-7da6-459e-8817-fd5068181fd1,3,Ga bsa di download,Ga bsa di download,tidak bisa di unduh,Neutral,Neutral,Neutral,Negative,0.88748056,0.07739389,0.035125665,0.88748056
b321966c-1d41-4539-95f9-781d43d080c8,4,Lumayan bagus,Lumayan bagus,cukup baik,Positive,Positive,Positive,Neutral,0.042659555,0.7907734,0.16656703,0.7907734
d17ae726-6859-428a-b47b-bb62854e56e9,1,ok,ok,oke,Negative,Negative,Negative,Positive,0.060550846,0.4689475,0.47050166,0.47050166
f9d2305f-f9a5-4f60-9d80-7f651c752606,2,Spotify kenapa lirik lagunya banyak yang gak muncul?tolong dong dimunculin lagi biar puas yang dengerin sambil baca liriknya,Spotify kenapa lirik lagunya banyak yang gak muncul?tolong dong dimunculin lagi biar puas yang dengerin sambil baca liriknya,Spotify kenapa lirik lagunya banyak yang tidak muncul?tolong dong dimunculin lagi biar puas yang mendengar sambil baca liriknya,Negative,Negative,Negative,Positive,0.2482553,0.07177141,0.67997336,0.67997336
26de14a8-e22f-4f11-92d7-18d3d2005521,3,Bagus sih tp tukang podcast & iklannya bikin semak aplikasi musik ini #hapuskanpodcast,Bagus sih tp tukang podcast & iklannya bikin semak aplikasi musik ini #hapuskanpodcast,Bagus sih tapi tukang podcast & iklannya bikin semak aplikasi musik ini #hapuskanpodcast,Neutral,Positive,Positive,Negative,0.47076252,0.25472555,0.27451187,0.47076252
5afc0f04-2e0e-4bfe-9b6e-cabe7b71cf0d,5,mana audio lossless untuk Indonesia?,mana audio lossless untuk Indonesia?,dimana audio lossless untuk Indonesia?,Positive,Positive,Positive,Negative,0.48494378,0.3611364,0.15391982,0.48494378
e8a776ea-dd90-4ba0-aa73-91332598536d,3,Klu bgus tmbh lgi Bintang y,Klu bgus tmbh lgi Bintang y,kalau bagus tambah lagi Bintang y,Neutral,Neutral,Neutral,Positive,0.024349459,0.1526421,0.8230084,0.8230084
a90b009d-86e7-480f-ad7f-617a5522c9df,1,saya pernah mengunakan yang di tampil kan lagu lagu jamet semua,saya pernah mengunakan yang di tampil kan lagu lagu jamet semua,saya pernah mengunakan yang di tampil kan lagu lagu jamet semua,Negative,Negative,Negative,Positive,0.052896723,0.051729776,0.8953736,0.8953736
9c50d56d-27ab-44f5-9812-856ca12bf618,3,"Kenapa sekarang gk bisa putar podcast ya min ?, ketahuilah aplikasi ini digunakan saja sudah menghasilkan buat anda ya. jngn terlalu banyak premium, kalau tidak mau ditinggalkan pendengarnya !","Kenapa sekarang gk bisa putar podcast ya min ?, ketahuilah aplikasi ini digunakan saja sudah menghasilkan buat anda ya. jngn terlalu banyak premium, kalau tidak mau ditinggalkan pendengarnya !","Kenapa sekarang tidak bisa putar podcast ya min ?, ketahuilah aplikasi ini digunakan saja sudah menghasilkan buat anda ya. jngn terlalu banyak premium, kalau tidak ingin ditinggalkan pendengarnya !",Neutral,Neutral,Neutral,Negative,0.8473414,0.12665476,0.02600385,0.8473414
